,Date,Open,High,Low,Close,Adj Close,Volume
2522,1990-12-04,0.334821,0.345982,0.334821,0.34375,0.278784,152152000
2711,1991-09-04,0.470982,0.470982,0.458705,0.459821,0.375505,119784000
8565,2014-11-26,29.485001,29.775,29.4575,29.75,26.934723,163073200
2055,1989-01-30,0.335938,0.339286,0.332589,0.333705,0.264718,586499200
8497,2014-08-21,25.1425,25.235001,25.0275,25.145,22.667213,133912000
3792,1995-12-12,0.344866,0.344866,0.339286,0.339286,0.290892,177553600
4297,1997-12-10,0.134487,0.134487,0.129464,0.131696,0.112912,194880000
5602,2003-02-21,0.264643,0.268929,0.261607,0.267857,0.229651,157444000
4586,1999-02-04,0.358817,0.359375,0.337054,0.33817,0.289935,463780800
7231,2009-08-11,5.846071,5.870714,5.781429,5.815357,4.985885,355342400
5177,2001-06-08,0.386607,0.386607,0.369821,0.380714,0.326411,342624800
5230,2001-08-23,0.325,0.3275,0.313929,0.318036,0.272673,217078400
1698,1987-09-01,0.488839,0.493304,0.46875,0.46875,0.367907,138880000
1453,1986-09-12,0.145089,0.146205,0.141741,0.141741,0.110936,228480000
4536,1998-11-20,0.325335,0.328125,0.310268,0.31529,0.270319,399224000
7891,2012-03-23,21.446072,21.492857,21.228571,21.2875,18.251162,430488800
2955,1992-08-20,0.399554,0.401786,0.395089,0.399554,0.329227,108908800
8562,2014-11-21,29.377501,29.3925,29.0075,29.1175,26.362082,228717200
4766,1999-10-21,0.647879,0.688058,0.646205,0.679688,0.582741,793452800
2800,1992-01-10,0.549107,0.558036,0.544643,0.555804,0.454979,196224000
8292,2013-10-28,18.894285,18.964287,18.686071,18.924286,16.682922,550440800
5090,2001-02-02,0.377232,0.391741,0.366071,0.368304,0.315771,427341600
7279,2009-10-19,6.708929,6.785714,6.626786,6.780714,5.813548,942230800
1856,1988-04-18,0.354911,0.363839,0.350446,0.357143,0.281476,170240000
1826,1988-03-04,0.410714,0.419643,0.40625,0.418527,0.329855,209440000
6767,2007-10-08,5.838929,5.996786,5.820357,5.996786,5.141436,835928800
7753,2011-09-06,13.120357,13.583214,13.088571,13.562143,11.627711,509698000
9252,2017-08-21,39.375,39.4725,38.7775,39.302502,37.45499,105474000
5504,2002-10-01,0.260536,0.260714,0.25,0.259107,0.222149,342423200
478,1982-11-03,0.12779,0.137277,0.12779,0.137277,0.107442,235132800
4858,2000-03-03,1.114955,1.14495,1.071429,1.142857,0.979846,323366400
8275,2013-10-03,17.518213,17.583929,17.169287,17.264643,15.219847,322753200
860,1984-05-08,0.139509,0.147879,0.139509,0.146763,0.114866,255001600
5969,2004-08-06,0.551786,0.555357,0.530357,0.531786,0.455935,492290400
4861,2000-03-08,1.097098,1.106585,1.058594,1.089286,0.933916,271230400
641,1983-06-27,0.237723,0.237723,0.224888,0.224888,0.176012,123043200
9923,2020-04-22,68.402496,69.474998,68.050003,69.025002,68.176125,116862400
191,1981-09-16,0.081473,0.081473,0.080915,0.080915,0.063329,19353600
2381,1990-05-15,0.36942,0.375,0.366071,0.372768,0.299571,149385600
8161,2013-04-23,14.428214,14.585,14.243214,14.504643,12.619328,664238400
3581,1995-02-10,0.389509,0.394531,0.387277,0.390625,0.331128,350963200
2045,1989-01-16,0.386161,0.392857,0.383929,0.390625,0.30987,168593600
4626,1999-04-05,0.321429,0.33817,0.321429,0.330915,0.283715,460936000
1846,1988-04-04,0.354911,0.361607,0.34375,0.345982,0.27268,181440000
9740,2019-07-31,54.105,55.342499,52.825001,53.259998,52.125309,277125600
8421,2014-05-05,21.076429,21.464287,21.071428,21.462856,19.145214,287067200
1892,1988-06-08,0.395089,0.40625,0.392857,0.401786,0.317287,258720000
3466,1994-08-29,0.319196,0.322545,0.314732,0.315848,0.266938,152107200
2346,1990-03-26,0.379464,0.387277,0.375,0.377232,0.303158,128060800
4923,2000-06-06,0.82115,0.863839,0.806362,0.829241,0.710962,525481600
8452,2014-06-18,23.067499,23.0725,22.8375,23.045,20.671328,134056000
2430,1990-07-25,0.375,0.386161,0.372768,0.377232,0.304,104921600
6207,2005-07-18,1.478929,1.503571,1.4775,1.481786,1.270432,586297600
4985,2000-09-01,1.094866,1.136161,1.091518,1.132813,0.971234,256872000
764,1983-12-20,0.107143,0.107143,0.102679,0.104353,0.081673,177744000
553,1983-02-18,0.196429,0.204799,0.194196,0.202567,0.158542,114889600
10077,2020-11-30,116.970001,120.970001,116.809998,119.050003,118.32058,169410200
7887,2012-03-19,21.370358,21.491785,21.0375,21.467857,18.405792,901236000
5940,2004-06-25,0.590536,0.601786,0.589286,0.601786,0.51595,323428000
4219,1997-08-20,0.218192,0.22433,0.21596,0.219866,0.188505,324307200
5559,2002-12-18,0.264286,0.265357,0.258929,0.260179,0.223068,150701600
8613,2015-02-06,30.004999,30.0625,29.612499,29.7325,27.02512,174826400
3414,1994-06-15,0.241071,0.25,0.239955,0.248326,0.209147,159476800
10325,2021-11-23,161.119995,161.800003,159.059998,161.410004,161.410004,96041900
288,1982-02-03,0.090402,0.09096,0.090402,0.090402,0.070754,31472000
3595,1995-03-03,0.354911,0.363281,0.352679,0.359375,0.305475,145768000
1402,1986-07-01,0.160156,0.161272,0.155134,0.157924,0.123602,87718400
6075,2005-01-06,1.154821,1.159107,1.130893,1.152679,0.988267,705555200
5440,2002-07-01,0.31625,0.319286,0.304464,0.304643,0.26119,222689600
6049,2004-11-30,1.228393,1.228393,1.197321,1.197321,1.026541,1028518400
3231,1993-09-23,0.227679,0.227679,0.21875,0.220982,0.18406,130950400
9588,2018-12-20,40.099998,40.5275,38.825001,39.2075,38.061764,259092000
8433,2014-05-21,21.565357,21.667856,21.502144,21.653929,19.423536,196859600
10313,2021-11-05,151.889999,152.199997,150.059998,151.279999,151.279999,65414600
8199,2013-06-17,15.408571,15.560714,15.37,15.428571,13.512017,259414400
564,1983-03-08,0.194196,0.194196,0.186384,0.189174,0.14806,220640000
8420,2014-05-02,21.155001,21.22143,21.061071,21.16357,18.878242,191514400
5341,2002-02-07,0.440179,0.451607,0.43,0.433929,0.372036,347832800
5619,2003-03-18,0.267857,0.269464,0.264643,0.267857,0.229651,229980800
64,1981-03-17,0.108259,0.109375,0.108259,0.108259,0.084731,43747200
4067,1997-01-14,0.164063,0.164063,0.158482,0.159598,0.136834,255774400
9131,2017-02-28,34.27,34.360001,34.174999,34.247501,32.376316,93931600
2566,1991-02-06,0.515625,0.520089,0.504464,0.507813,0.41184,222566400
8584,2014-12-24,28.145,28.1775,28.002501,28.002501,25.352594,57918400
950,1984-09-14,0.123326,0.127232,0.123326,0.124442,0.097396,246870400
6334,2006-01-18,2.967143,3.001786,2.923214,2.946071,2.525858,1200637200
9281,2017-10-02,38.564999,38.612499,38.18,38.452499,36.644943,74795200
1443,1986-08-28,0.165179,0.169643,0.164621,0.168527,0.1319,219699200
7819,2011-12-08,13.980357,14.125,13.936786,13.952143,11.962079,376356400
6626,2007-03-19,3.222857,3.269643,3.199643,3.254643,2.790418,712961200
1657,1987-07-06,0.363839,0.372768,0.361607,0.363839,0.285197,85489600
3603,1995-03-15,0.316964,0.323661,0.311384,0.3125,0.265631,730968000
5533,2002-11-11,0.281071,0.28375,0.27,0.270714,0.232101,152975200
5426,2002-06-11,0.386429,0.3875,0.364464,0.365357,0.313244,349496000
2696,1991-08-13,0.464286,0.482143,0.464286,0.477679,0.389209,286585600
5546,2002-11-29,0.281964,0.283571,0.275179,0.276786,0.237307,143432800
88,1981-04-21,0.122768,0.123326,0.122768,0.122768,0.096086,28537600
5844,2004-02-06,0.400893,0.40875,0.4,0.405536,0.347692,193340000
10304,2021-10-25,148.679993,149.369995,147.619995,148.639999,148.423386,50720600
4947,2000-07-11,1.017857,1.058036,0.989955,1.016741,0.871718,357896000
2165,1989-07-07,0.368304,0.375,0.361607,0.368304,0.293611,106108800
6507,2006-09-25,2.636071,2.709286,2.632857,2.705357,2.319478,858992400
3908,1996-05-29,0.234375,0.234375,0.220982,0.222098,0.190419,219520000
3601,1995-03-13,0.353795,0.353795,0.339286,0.340402,0.289348,325752000
3247,1993-10-15,0.247768,0.254464,0.238839,0.252232,0.210089,955248000
4279,1997-11-13,0.160714,0.161272,0.15625,0.160714,0.137791,257521600
6229,2005-08-17,1.657143,1.694286,1.656071,1.683929,1.443742,499724400
1161,1985-07-17,0.078683,0.079799,0.078683,0.078683,0.061582,118182400
1531,1987-01-05,0.184152,0.19308,0.183036,0.191964,0.150243,239680000
7653,2011-04-13,11.965,12.005,11.875714,12.004643,10.292361,346220000
4124,1997-04-07,0.176339,0.177455,0.171875,0.174107,0.149273,255259200
8200,2013-06-18,15.412857,15.532143,15.364643,15.420357,13.504823,195025600
4353,1998-03-04,0.204241,0.220982,0.204241,0.218192,0.18707,817824000
7809,2011-11-23,13.375357,13.422857,13.102857,13.106786,11.237301,428271200
3026,1992-12-01,0.511161,0.526786,0.506696,0.520089,0.429458,130144000
9608,2019-01-22,39.102501,39.182499,38.154999,38.325001,37.20504,121576000
5159,2001-05-14,0.40875,0.422857,0.40625,0.415893,0.356572,309220800
4809,1999-12-22,0.918527,0.933594,0.881696,0.892299,0.765026,327073600
8079,2012-12-21,18.3025,18.559643,18.222857,18.547501,16.0432,596268400
6551,2006-11-27,3.303929,3.327143,3.196429,3.197857,2.741731,1074836000
5901,2004-04-29,0.472321,0.482143,0.463929,0.478036,0.409851,460790400
6062,2004-12-17,1.193571,1.197143,1.158929,1.160536,0.995003,783496000
2575,1991-02-20,0.53125,0.551339,0.529018,0.544643,0.442639,213640000
10011,2020-08-26,126.18,126.9925,125.082497,126.522499,125.530724,163022400
6620,2007-03-09,3.171429,3.173214,3.121429,3.141786,2.693658,451836000
3122,1993-04-20,0.435268,0.448661,0.430804,0.446429,0.369438,240049600
5055,2000-12-12,0.272321,0.285714,0.267857,0.274554,0.235393,386260000
3317,1994-01-25,0.310268,0.3125,0.296875,0.302455,0.252826,442332800
1681,1987-08-07,0.412946,0.421875,0.410714,0.415179,0.325441,152320000
2243,1989-10-26,0.40625,0.415179,0.401786,0.404018,0.322847,169265600
4447,1998-07-17,0.332589,0.332589,0.323103,0.329241,0.28228,629552000
4019,1996-11-04,0.217634,0.21875,0.212054,0.217634,0.186592,91268800
571,1983-03-17,0.1875,0.189174,0.186942,0.189174,0.14806,44150400
4849,2000-02-18,1.023438,1.030134,0.989955,0.993304,0.851624,233441600
3249,1993-10-19,0.252232,0.254464,0.243304,0.247768,0.206371,213572800
256,1981-12-17,0.094308,0.094866,0.094308,0.094308,0.073812,51452800
356,1982-05-12,0.06808,0.06808,0.067522,0.067522,0.052847,71008000
3959,1996-08-09,0.198661,0.208705,0.197545,0.206473,0.177023,230787200
246,1981-12-03,0.083147,0.083147,0.082589,0.082589,0.06464,20428800
5073,2001-01-09,0.300223,0.315011,0.295759,0.30692,0.263142,588929600
8862,2016-02-03,23.75,24.209999,23.52,24.0875,22.179647,183857200
5365,2002-03-14,0.433929,0.439286,0.42625,0.43625,0.374026,217296800
9564,2018-11-14,48.474998,48.619999,46.482498,46.700001,45.335304,243204000
8104,2013-01-30,16.321428,16.521429,16.232143,16.315357,14.112442,417155200
9342,2017-12-28,42.75,42.962502,42.619999,42.77,40.906021,65920800
10217,2021-06-22,132.130005,134.080002,131.619995,133.979996,133.584595,74783600
2054,1989-01-27,0.341518,0.350446,0.323661,0.335938,0.266489,2127171200
1383,1986-06-04,0.169085,0.173549,0.168527,0.172991,0.135394,300652800
5721,2003-08-12,0.352857,0.353571,0.3475,0.351786,0.301609,164438400
3909,1996-05-30,0.222098,0.229911,0.220982,0.227679,0.195204,103465600
4028,1996-11-15,0.231027,0.232143,0.223214,0.223214,0.191376,130715200
5127,2001-03-28,0.394286,0.401786,0.383929,0.395893,0.339425,584662400
9754,2019-08-20,52.720001,53.337502,52.580002,52.59,51.665146,107537200
2118,1989-05-01,0.34375,0.350446,0.34375,0.348214,0.276989,80662400
7677,2011-05-18,12.016786,12.180357,12.0,12.138214,10.406882,334776400
8083,2012-12-28,18.224644,18.374287,18.147142,18.199642,15.74231,354278400
7607,2011-02-07,12.424643,12.616071,12.415714,12.567143,10.774632,485021600
3669,1995-06-19,0.391741,0.404018,0.388393,0.396205,0.337716,469537600
1703,1987-09-09,0.448661,0.473214,0.441964,0.470982,0.369659,157920000
9143,2017-03-16,35.18,35.255001,35.064999,35.172501,33.250774,76928000
1166,1985-07-24,0.073661,0.074777,0.072545,0.072545,0.056778,168716800
7708,2011-07-01,11.998214,12.267857,11.935714,12.259286,10.510687,435313200
6360,2006-02-24,2.576429,2.603214,2.542857,2.552143,2.188118,534744000
7979,2012-07-30,21.104286,21.408571,20.99357,21.251072,18.219929,379142400
10274,2021-09-13,150.630005,151.419998,148.75,149.550003,149.332062,102404300
6285,2005-11-04,2.155357,2.187143,2.129286,2.183929,1.872424,878035200
10041,2020-10-08,116.25,116.400002,114.589996,114.970001,114.068779,83477200
8453,2014-06-19,23.0725,23.075001,22.834999,22.965,20.599569,142112000
6839,2008-01-22,5.287857,5.713571,5.214286,5.558571,4.765726,2434754000
2466,1990-09-14,0.299107,0.305804,0.296875,0.303571,0.245378,113915200
7852,2012-01-27,15.869286,16.017143,15.848929,15.974286,13.695795,299709200
9718,2019-06-28,49.669998,49.875,49.262501,49.48,48.425846,124442400
3255,1993-10-27,0.267857,0.287946,0.265625,0.283482,0.236118,459065600
1735,1987-10-23,0.319196,0.325893,0.305804,0.316964,0.248775,198240000
5824,2004-01-08,0.407857,0.42375,0.404464,0.417143,0.357644,460303200
2902,1992-06-05,0.488839,0.493304,0.484375,0.489955,0.402634,112728000
4738,1999-09-13,0.688058,0.688058,0.667969,0.669643,0.574129,252000000
2478,1990-10-02,0.276786,0.285714,0.263393,0.264509,0.213804,270984000
3234,1993-09-28,0.220982,0.223214,0.216518,0.220982,0.18406,94550400
2864,1992-04-10,0.511161,0.513393,0.491071,0.495536,0.406403,274064000
7025,2008-10-15,3.708571,3.821429,3.496071,3.498214,2.999247,1584175600
6540,2006-11-09,2.960714,3.024643,2.932857,2.976429,2.551886,923053600
6908,2008-04-30,6.2925,6.428571,6.175714,6.2125,5.326381,1139524400
2259,1989-11-17,0.397321,0.404018,0.397321,0.399554,0.320066,88558400
10032,2020-09-25,108.43,112.440002,107.669998,112.279999,111.399857,149981400
3597,1995-03-07,0.356027,0.356027,0.341518,0.342076,0.290771,150785600
2148,1989-06-13,0.424107,0.435268,0.419643,0.433036,0.345215,230977600
7422,2010-05-14,9.112857,9.16,8.910714,9.065,7.772017,759362800
358,1982-05-14,0.066406,0.066406,0.06529,0.06529,0.0511,95737600
9810,2019-11-07,64.684998,65.087502,64.527496,64.857498,63.908203,94940400
10186,2021-05-07,130.850006,131.259995,129.479996,130.210007,129.825745,78973300
4416,1998-06-03,0.242188,0.243304,0.233817,0.234933,0.201423,145140800
7255,2009-09-15,6.215714,6.273214,6.199643,6.255714,5.363432,426470800
9856,2020-01-15,77.962502,78.875,77.387497,77.834999,76.695755,121923600
8677,2015-05-11,31.8475,31.889999,31.407499,31.58,28.824291,168143200
1928,1988-07-29,0.386161,0.397321,0.383929,0.396205,0.31288,158950400
3065,1993-01-27,0.544643,0.551339,0.524554,0.537946,0.444203,226620800
5432,2002-06-19,0.310179,0.314286,0.301429,0.305714,0.262108,1709467200
5211,2001-07-27,0.334821,0.34375,0.330357,0.338571,0.290279,334135200
6425,2006-05-30,2.260357,2.260714,2.186429,2.186429,1.874568,563402000
2911,1992-06-18,0.424107,0.4375,0.399554,0.404018,0.332013,433720000
6120,2005-03-14,1.447143,1.456786,1.411429,1.44,1.234606,605385200
4235,1997-09-12,0.198103,0.198661,0.191406,0.196987,0.16889,113680000
4368,1998-03-25,0.246652,0.247768,0.235491,0.242467,0.207883,387374400
5313,2001-12-27,0.385357,0.397321,0.385357,0.394107,0.337894,191508800
9304,2017-11-02,41.650002,42.125,41.32,42.0275,40.051891,165573600
9638,2019-03-06,43.6675,43.872501,43.485001,43.630001,42.536678,83241600
6928,2008-05-29,6.67,6.721429,6.625,6.6675,5.716482,647186400
164,1981-08-07,0.112723,0.113281,0.112723,0.112723,0.088224,9206400
9118,2017-02-08,32.837502,33.055,32.805,33.009998,31.071716,92016400
2844,1992-03-13,0.564732,0.569196,0.553571,0.563616,0.462237,79184000
2574,1991-02-19,0.513393,0.537946,0.512277,0.535714,0.435382,226251200
7333,2010-01-06,7.656429,7.686786,7.526786,7.534643,6.459939,552160000
5874,2004-03-22,0.453036,0.467321,0.450893,0.461786,0.395919,419031200
8528,2014-10-06,24.987499,25.1625,24.855,24.905001,22.450863,148204800
8096,2013-01-17,18.225357,18.241072,17.929644,17.952856,15.528846,453678400
4000,1996-10-08,0.209821,0.216518,0.207589,0.207589,0.17798,190433600
6300,2005-11-28,2.525714,2.538214,2.466786,2.487857,2.133002,1018519600
634,1983-06-16,0.243862,0.25558,0.243862,0.25558,0.200033,122886400
2314,1990-02-07,0.294643,0.303571,0.290179,0.296875,0.237814,312446400
245,1981-12-02,0.083705,0.084263,0.083705,0.083705,0.065513,37564800
7786,2011-10-21,14.217857,14.255,13.955357,14.031071,12.029754,621244400
8476,2014-07-23,23.855,24.469999,23.7925,24.297501,21.794817,371672000
10272,2021-09-09,155.490005,156.110001,153.949997,154.070007,153.845474,57305700
3989,1996-09-23,0.204241,0.204241,0.199777,0.199777,0.171282,45763200
9713,2019-06-21,49.700001,50.212502,49.537498,49.695,48.636269,191202400
9487,2018-07-27,48.747501,48.797501,47.525002,47.744999,46.027184,96096000
4725,1999-08-24,0.539063,0.542411,0.535156,0.539063,0.462174,502264000
7714,2011-07-12,12.626071,12.774286,12.450714,12.633929,10.831889,451609200
6035,2004-11-09,0.968393,0.974107,0.953214,0.965179,0.827511,475764800
3140,1993-05-14,0.493304,0.5,0.491071,0.495536,0.410076,117409600
9089,2016-12-27,29.129999,29.450001,29.122499,29.315001,27.593674,73187600
4557,1998-12-22,0.324777,0.340402,0.321429,0.339286,0.290892,1150800000
8755,2015-08-31,28.0075,28.6325,28.0,28.190001,25.846573,224917200
4642,1999-04-27,0.383929,0.40904,0.383929,0.408482,0.350218,2106048000
9938,2020-05-13,78.037498,78.987503,75.802498,76.912498,76.172264,200622400
5540,2002-11-20,0.273214,0.280357,0.272321,0.277321,0.237765,208740000
4605,1999-03-04,0.308036,0.308036,0.289063,0.298549,0.255966,367270400
976,1984-10-22,0.114397,0.116071,0.113281,0.113281,0.088661,114755200
6057,2004-12-10,1.16125,1.179464,1.155357,1.163393,0.997452,775773600
7147,2009-04-13,4.286071,4.320714,4.25,4.293571,3.681159,389236400
8337,2014-01-02,19.845715,19.893929,19.715,19.754642,17.516607,234684800
1131,1985-06-04,0.077009,0.077567,0.077009,0.077009,0.060272,401923200
4979,2000-08-24,0.976283,1.011161,0.953125,1.001953,0.859039,310766400
4497,1998-09-28,0.354911,0.358817,0.339286,0.348772,0.299025,405417600
5669,2003-05-29,0.326607,0.330357,0.319643,0.323214,0.277112,333765600
4527,1998-11-09,0.336496,0.340402,0.316964,0.327009,0.280366,660788800
4357,1998-03-10,0.205357,0.21875,0.204799,0.214844,0.1842,712902400
1073,1985-03-12,0.102679,0.103795,0.102679,0.102679,0.080363,219430400
3110,1993-04-01,0.457589,0.464286,0.455357,0.462054,0.382368,108203200
7633,2011-03-16,12.214286,12.25,11.652143,11.786071,10.104969,1162011200
5311,2001-12-24,0.373214,0.383036,0.373214,0.381429,0.327024,50629600
5048,2000-12-01,0.303571,0.3125,0.300223,0.304688,0.261229,385705600
7259,2009-09-21,6.581786,6.612857,6.486429,6.572143,5.634727,437715600
2312,1990-02-05,0.305804,0.314732,0.303571,0.3125,0.250331,101752000
1286,1986-01-15,0.103795,0.107143,0.103237,0.106585,0.08342,423472000
4746,1999-09-23,0.635045,0.636161,0.5625,0.56529,0.48466,1143755200
4323,1998-01-20,0.170201,0.172433,0.166295,0.170201,0.145924,241561600
1780,1987-12-29,0.361607,0.377232,0.359375,0.376116,0.295846,118720000
2627,1991-05-06,0.433036,0.450893,0.430804,0.448661,0.364633,212329600
1758,1987-11-25,0.330357,0.330357,0.321429,0.325893,0.256341,92400000
3571,1995-01-27,0.356027,0.360491,0.348214,0.356027,0.3018,298569600
4874,2000-03-27,1.228795,1.292411,1.222098,1.246094,1.068357,279182400
2268,1989-12-01,0.397321,0.401786,0.389509,0.392857,0.314701,146227200
9418,2018-04-19,43.439999,43.8475,43.165001,43.200001,41.485741,139235200
5268,2001-10-23,0.341429,0.346786,0.319107,0.323929,0.277725,684980800
4883,2000-04-07,1.136161,1.177455,1.120536,1.176339,1.008552,242435200
7884,2012-03-14,20.644644,21.24,20.549999,21.056429,18.053049,1418844000
4421,1998-06-10,0.25,0.258929,0.246652,0.250558,0.21482,229230400
4223,1997-08-26,0.202009,0.205357,0.197545,0.198661,0.170325,226206400
6674,2007-05-25,4.0,4.063571,3.982143,4.057857,3.479065,632959600
4259,1997-10-16,0.188616,0.196987,0.186384,0.191964,0.164583,739188800
3621,1995-04-10,0.329241,0.330357,0.322545,0.327009,0.277964,117801600
2853,1992-03-26,0.578125,0.582589,0.569196,0.571429,0.468644,123020800
7047,2008-11-14,3.348571,3.356786,3.214286,3.222857,2.763165,1405266800
4237,1997-09-16,0.196987,0.197684,0.194196,0.195871,0.167933,134220800
5455,2002-07-23,0.266071,0.270179,0.257857,0.258393,0.221537,399890400
3770,1995-11-09,0.354911,0.357143,0.347098,0.351563,0.300482,260108800
7201,2009-06-29,5.123571,5.141071,5.055,5.070357,4.347147,567616000
7667,2011-05-04,12.437857,12.565357,12.388571,12.484643,10.703898,389250400
3739,1995-09-27,0.334821,0.334821,0.310268,0.323661,0.276634,451236800
7494,2010-08-26,8.766071,8.776786,8.581429,8.581429,7.357417,466505200
9288,2017-10-11,38.9925,39.244999,38.9375,39.137501,37.297756,67622400
9556,2018-11-02,52.387501,53.412498,51.357498,51.869999,50.179138,365314800
6277,2005-10-25,2.014286,2.030357,1.988929,2.003571,1.717792,465127600
3733,1995-09-19,0.328125,0.331473,0.322545,0.328125,0.280449,490022400
4717,1999-08-12,0.527344,0.547991,0.523438,0.535714,0.459302,666108800
10092,2020-12-21,125.019997,128.309998,123.449997,128.229996,127.444328,121251600
493,1982-11-24,0.128906,0.136161,0.128348,0.131696,0.103074,73740800
287,1982-02-02,0.090402,0.091518,0.090402,0.090402,0.070754,54275200
4076,1997-01-27,0.152902,0.154018,0.148438,0.148438,0.127266,214043200
3242,1993-10-08,0.207589,0.207589,0.198661,0.202009,0.168257,139406400
7029,2008-10-21,3.4625,3.496429,3.255714,3.2675,2.80144,2193660000
4149,1997-05-12,0.154018,0.157366,0.151786,0.156808,0.134442,164976000
2185,1989-08-04,0.368304,0.381696,0.367188,0.381696,0.304287,183355200
9936,2020-05-11,77.025002,79.262497,76.809998,78.752502,77.99456,145946400
992,1984-11-13,0.107701,0.109933,0.104911,0.104911,0.08211,126672000
8515,2014-09-17,25.317499,25.450001,25.147499,25.395,22.89258,243706000
5208,2001-07-24,0.34625,0.355714,0.334464,0.340893,0.29227,348376000
7004,2008-09-16,4.780714,5.089286,4.719643,4.995714,4.283151,1199836400
7518,2010-09-30,10.321429,10.357143,10.044643,10.133929,8.688477,673391600
7880,2012-03-08,19.096071,19.3925,19.004286,19.356787,16.595837,516457200
5169,2001-05-29,0.398571,0.401786,0.371607,0.383393,0.328708,515989600
5353,2002-02-26,0.426964,0.435179,0.415179,0.422679,0.36239,260131200
6464,2006-07-25,2.206429,2.2175,2.170714,2.211786,1.896308,589069600
3477,1994-09-14,0.31808,0.319196,0.3125,0.313616,0.265051,99086400
995,1984-11-16,0.106027,0.107701,0.103237,0.103795,0.081237,165760000
6161,2005-05-11,1.257143,1.273929,1.1825,1.271786,1.090385,2041981200
1959,1988-09-13,0.359375,0.368304,0.357143,0.366071,0.289628,119683200
498,1982-12-02,0.145089,0.147321,0.142857,0.145089,0.113556,164729600
3439,1994-07-21,0.237723,0.254464,0.236607,0.25,0.210557,289475200
2332,1990-03-06,0.3125,0.314732,0.308036,0.314732,0.252931,156016000
6356,2006-02-17,2.510714,2.531786,2.486071,2.510357,2.152293,575999200
10133,2021-02-22,128.009995,129.720001,125.599998,126.0,125.415123,103916400
7346,2010-01-26,7.355357,7.6325,7.235,7.355,6.305921,1867110000
5816,2003-12-26,0.363393,0.373393,0.363214,0.371071,0.318143,103695200
9440,2018-05-21,47.0,47.317501,46.727501,46.907501,45.219818,73603200
7359,2010-02-12,7.075357,7.201429,6.982143,7.156429,6.135672,655468800
3563,1995-01-17,0.397321,0.40625,0.393973,0.401786,0.340589,330108800
9449,2018-06-04,47.91,48.355,47.837502,47.9575,46.23204,105064800
1857,1988-04-19,0.358259,0.370536,0.358259,0.359375,0.283235,212329600
9269,2017-09-14,39.747501,39.849998,39.522499,39.57,37.709915,95042800
5340,2002-02-06,0.457143,0.463929,0.43125,0.440536,0.3777,597576000
642,1983-06-28,0.224888,0.226004,0.207589,0.209263,0.163783,349171200
5203,2001-07-17,0.428214,0.450357,0.410893,0.448214,0.384283,647830400
806,1984-02-21,0.111607,0.117188,0.111049,0.116629,0.091281,120288000
9592,2018-12-27,38.959999,39.192501,37.517502,39.037498,37.896725,212468400
8897,2016-03-24,26.3675,26.5625,26.2225,26.4175,24.457094,104532000
1805,1988-02-03,0.366071,0.368304,0.350446,0.352679,0.277411,226240000
9803,2019-10-29,62.2425,62.4375,60.642502,60.822498,59.752869,142839600
2048,1989-01-19,0.361607,0.366071,0.357143,0.361607,0.286851,255987200
2505,1990-11-08,0.294643,0.3125,0.294643,0.308036,0.248987,199248000
7057,2008-12-01,3.260714,3.295357,3.175714,3.176071,2.723052,923767600
3490,1994-10-03,0.300223,0.301339,0.290179,0.295759,0.249959,129595200
9837,2019-12-17,69.892502,70.442497,69.699997,70.102501,69.076431,114158400
8315,2013-11-29,19.624287,19.940357,19.564644,19.859644,17.609715,318127600
6861,2008-02-22,4.374286,4.375357,4.138214,4.266429,3.657887,1529878000
810,1984-02-27,0.121094,0.122768,0.117746,0.120536,0.094339,121564800
1772,1987-12-16,0.337054,0.354911,0.332589,0.350446,0.275654,330400000
2338,1990-03-14,0.328125,0.332589,0.325893,0.330357,0.265488,101785600
3749,1995-10-11,0.314732,0.31808,0.304688,0.311384,0.266141,332875200
4095,1997-02-24,0.145089,0.15067,0.145089,0.148438,0.127266,117588800
3857,1996-03-15,0.232143,0.232143,0.227679,0.231027,0.198074,101382400
9158,2017-04-06,36.072498,36.130001,35.862499,35.915001,33.952705,84596000
252,1981-12-11,0.084263,0.084821,0.083705,0.083705,0.065513,76092800
1062,1985-02-25,0.123326,0.123884,0.121652,0.121652,0.095213,98537600
1484,1986-10-27,0.149554,0.151786,0.148438,0.151786,0.118798,151200000
5741,2003-09-10,0.397321,0.40375,0.394821,0.396071,0.339577,224890400
4048,1996-12-16,0.209821,0.209821,0.200893,0.202009,0.173196,149240000
8816,2015-11-25,29.8025,29.807501,29.48,29.5075,27.170355,85553200
3605,1995-03-17,0.316964,0.316964,0.311384,0.313616,0.266579,215644800
2582,1991-03-01,0.508929,0.526786,0.508929,0.515625,0.419055,126134400
2426,1990-07-19,0.363839,0.379464,0.357143,0.372768,0.300402,585984000
10016,2020-09-02,137.589996,137.979996,127.0,131.399994,130.369995,200119000
847,1984-04-18,0.122768,0.125558,0.12221,0.125,0.097833,199673600
9852,2020-01-09,76.809998,77.607498,76.550003,77.407501,76.274513,170108400
4172,1997-06-13,0.143415,0.143973,0.140625,0.141183,0.121045,132070400
7823,2011-12-14,13.810714,13.835,13.488571,13.578214,11.641485,406887600
5723,2003-08-14,0.360893,0.363036,0.356071,0.356607,0.305742,192780000
5245,2001-09-20,0.290893,0.302679,0.276786,0.28,0.240062,411174400
