,Date,Open,High,Low,Close,Adj Close,Volume
898,2019-02-04,62.596001,63.060001,60.375999,62.577999,62.577999,36760500
879,2019-01-07,64.344002,67.348,63.549999,66.991997,66.991997,37756000
1185,2020-03-25,109.050003,111.400002,102.222,107.849998,107.849998,106113500
1143,2020-01-24,114.125999,114.772003,110.851997,112.963997,112.963997,71768000
882,2019-01-10,66.879997,69.078003,66.358002,68.994003,68.994003,30282000
456,2017-05-02,64.800003,65.531998,63.312,63.778,63.778,26914000
949,2019-04-17,54.950001,54.958,53.708,54.245998,54.245998,25632500
94,2015-11-20,44.698002,45.0,42.716,44.001999,44.001999,22003500
550,2017-09-14,72.865997,75.592003,72.526001,75.528,75.528,36012500
889,2019-01-22,60.964001,61.599998,59.099998,59.784,59.784,60333500
108,2015-12-11,45.048,45.150002,43.327999,43.403999,43.403999,16343500
1066,2019-10-03,46.372002,46.896,44.855999,46.605999,46.605999,75422500
824,2018-10-16,53.139999,55.476002,52.448002,55.318001,55.318001,47632000
154,2016-02-19,32.731998,33.498001,32.5,33.316002,33.316002,14797000
262,2016-07-25,44.453999,46.278,44.273998,46.001999,46.001999,22453500
538,2017-08-28,69.456001,69.470001,67.944,69.132004,69.132004,18820000
874,2018-12-28,64.620003,67.248001,63.681999,66.774002,66.774002,49695000
836,2018-11-01,67.652,69.568001,66.945999,68.856003,68.856003,40000500
749,2018-06-29,70.666,70.772003,68.482002,68.589996,68.589996,32462000
1149,2020-02-03,134.738007,157.227997,134.703995,156.0,156.0,235325000
519,2017-08-01,64.599998,64.889999,63.226002,63.914001,63.914001,41515500
1029,2019-08-12,46.598,47.153999,45.75,45.801998,45.801998,23319500
989,2019-06-14,42.25,43.330002,42.080002,42.984001,42.984001,37167000
131,2016-01-15,39.793999,41.014,39.450001,40.998001,40.998001,27893000
846,2018-11-15,68.466003,69.716003,67.807999,69.688004,69.688004,23128500
312,2016-10-04,42.619999,42.664001,41.764,42.282001,42.282001,17707500
543,2017-09-05,70.760002,71.098,69.178001,69.917999,69.917999,19175500
992,2019-06-19,45.021999,45.554001,44.212002,45.285999,45.285999,32875500
679,2018-03-21,62.049999,64.487999,62.037998,63.306,63.306,29792000
1063,2019-09-30,48.599998,48.796001,47.222,48.174,48.174,29399000
984,2019-06-07,41.0,42.167999,40.700001,40.900002,40.900002,80017500
690,2018-04-06,60.200001,61.855999,59.099998,59.860001,59.860001,67601500
261,2016-07-22,44.397999,44.900002,43.776001,44.453999,44.453999,12898500
979,2019-05-31,37.02,37.984001,36.82,37.032001,37.032001,52033500
512,2017-07-21,65.891998,66.251999,65.160004,65.68,65.68,24508000
425,2017-03-17,52.799999,53.066002,52.240002,52.299999,52.299999,32487500
518,2017-07-31,67.099998,68.297997,64.208,64.694,64.694,42675500
965,2019-05-10,47.950001,48.397999,47.203999,47.903999,47.903999,35041500
869,2018-12-20,65.410004,66.057999,62.374001,63.076,63.076,45359500
300,2016-09-16,40.084,41.139999,39.799999,41.080002,41.080002,15539000
1239,2020-06-11,198.039993,203.792007,194.399994,194.567993,194.567993,79582500
944,2019-04-10,55.348,55.675999,54.577999,55.212002,55.212002,35306500
717,2018-05-15,57.001999,57.391998,56.099998,56.835999,56.835999,47596000
1224,2020-05-20,164.100006,165.199997,162.360001,163.112,163.112,36546500
1250,2020-06-26,198.955994,199.0,190.973999,191.947998,191.947998,44274500
670,2018-03-08,66.571999,66.660004,65.253998,65.82,65.82,17831000
981,2019-06-04,36.220001,38.796001,35.922001,38.720001,38.720001,69037500
25,2015-08-14,49.448002,49.585999,48.354,48.630001,48.630001,21824000
540,2017-08-30,69.933998,70.694,69.400002,70.636002,70.636002,17064500
78,2015-10-29,42.349998,42.75,42.127998,42.326,42.326,9025000
408,2017-02-22,56.062,56.689999,54.52,54.702,54.702,43775000
792,2018-08-30,60.452,60.919998,59.543999,60.630001,60.630001,36083500
782,2018-08-16,67.982002,68.456001,66.764,67.089996,67.089996,30320000
1175,2020-03-11,128.039993,130.716003,122.599998,126.846001,126.846001,66612500
1108,2019-12-03,66.524002,67.582001,66.438004,67.239998,67.239998,32868500
1163,2020-02-24,167.800003,172.699997,164.440002,166.757996,166.757996,75961000
217,2016-05-19,42.723999,43.358002,41.459999,43.042,43.042,34331500
1179,2020-03-17,88.001999,94.370003,79.199997,86.040001,86.040001,119973000
1245,2020-06-19,202.556,203.194,198.268005,200.179993,200.179993,43398500
26,2015-08-17,51.112,51.318001,50.102001,50.998001,50.998001,35883500
982,2019-06-05,39.736,40.256001,38.369999,39.318001,39.318001,67554000
171,2016-03-15,42.854,43.793999,42.299999,43.667999,43.667999,15902500
1186,2020-03-26,109.477997,112.0,102.449997,105.632004,105.632004,86903500
1061,2019-09-26,46.132,48.661999,45.48,48.512001,48.512001,59422500
79,2015-10-30,42.080002,42.326,40.778,41.386002,41.386002,22194500
165,2016-03-07,39.535999,41.939999,39.48,41.057999,41.057999,26647000
415,2017-03-03,50.147999,50.380001,49.799999,50.313999,50.313999,14597000
115,2015-12-22,46.998001,47.310001,45.925999,45.990002,45.990002,9807500
437,2017-04-04,59.377998,60.962002,58.905998,60.740002,60.740002,50673000
1188,2020-03-30,102.052002,103.330002,98.246002,100.426003,100.426003,59990500
472,2017-05-24,61.301998,62.200001,61.080002,62.043999,62.043999,25166500
1077,2019-10-18,52.139999,52.560001,51.02,51.389999,51.389999,28749000
1231,2020-06-01,171.600006,179.800003,170.820007,179.619995,179.619995,74697500
129,2016-01-13,42.402,42.529999,40.0,40.062,40.062,20632000
919,2019-03-06,55.296001,56.301998,54.877998,55.248001,55.248001,51677500
1196,2020-04-09,112.417999,115.036003,111.421997,114.599998,114.599998,68250000
566,2017-10-06,70.620003,72.019997,70.449997,71.375999,71.375999,21487500
406,2017-02-17,53.16,54.577999,52.830002,54.445999,54.445999,31285500
1236,2020-06-08,183.800003,190.0,181.832001,189.983994,189.983994,70873500
416,2017-03-06,49.582001,50.34,49.501999,50.242001,50.242001,16777500
963,2019-05-08,49.388,50.119999,48.84,48.967999,48.967999,30882000
996,2019-06-25,44.877998,45.068001,43.897999,43.952,43.952,30910500
619,2017-12-21,65.917999,66.748001,65.442001,66.332001,66.332001,21926000
332,2016-11-01,39.608002,39.700001,37.622002,38.158001,38.158001,35300000
1257,2020-07-08,281.0,283.451996,262.268005,273.175995,273.175995,81556500
12,2015-07-28,51.150002,53.080002,50.368,52.964001,52.964001,19479000
147,2016-02-09,28.464001,31.958,28.209999,29.65,29.65,43258000
212,2016-05-12,42.287998,42.334,40.731998,41.456001,41.456001,18252500
211,2016-05-11,41.518002,43.096001,41.209999,41.792,41.792,25809500
1015,2019-07-23,51.341999,52.096001,50.900002,52.034,52.034,25115500
876,2019-01-02,61.220001,63.026001,59.759998,62.023998,62.023998,58293000
1011,2019-07-17,51.133999,51.661999,50.669998,50.972,50.972,48823500
1,2015-07-13,52.450001,52.509998,51.209999,52.431999,52.431999,14801500
1200,2020-04-16,143.388,151.889999,141.343994,149.042007,149.042007,103289500
635,2018-01-17,68.094002,69.800003,67.949997,69.431999,69.431999,35517500
497,2017-06-29,74.122002,74.199997,70.82,72.150002,72.150002,41105000
934,2019-03-27,53.75,55.074001,53.636002,54.966,54.966,43896000
378,2017-01-09,45.793999,46.383999,45.599998,46.256001,46.256001,19897500
136,2016-01-25,40.012001,40.714001,39.175999,39.276001,39.276001,13493500
689,2018-04-05,57.868,61.251999,57.639999,61.144001,61.144001,95605500
314,2016-10-06,40.492001,40.841999,40.042,40.200001,40.200001,23517000
510,2017-07-19,65.646004,66.330002,64.643997,65.052002,65.052002,31785000
309,2016-09-29,41.119999,41.466,40.116001,40.139999,40.139999,13635000
195,2016-04-19,50.624001,50.874001,48.25,49.473999,49.473999,31787500
268,2016-08-02,45.874001,45.973999,44.279999,45.439999,45.439999,19672000
969,2019-05-16,45.897999,46.200001,45.299999,45.666,45.666,37416500
715,2018-05-11,61.540001,61.776001,59.816002,60.212002,60.212002,23398000
463,2017-05-11,64.68,65.199997,63.919998,64.620003,64.620003,23769000
1062,2019-09-27,48.439999,49.742001,47.745998,48.425999,48.425999,55582000
1059,2019-09-24,48.304001,48.397999,44.521999,44.641998,44.641998,64457500
469,2017-05-19,63.099998,63.299999,62.040001,62.166,62.166,23438000
20,2015-08-07,48.716,48.745998,47.678001,48.501999,48.501999,25367000
1248,2020-06-24,198.822006,200.175995,190.628006,192.169998,192.169998,54798000
474,2017-05-26,63.456001,65.098,63.262001,65.028,65.028,39011000
210,2016-05-10,41.509998,41.894001,41.0,41.737999,41.737999,20353000
796,2018-09-06,56.959999,58.234001,55.776001,56.189999,56.189999,37404000
216,2016-05-18,41.830002,43.062,41.549999,42.234001,42.234001,28087500
1235,2020-06-05,175.567993,177.304001,173.240005,177.132004,177.132004,39059500
1093,2019-11-11,68.790001,69.837997,68.400002,69.017998,69.017998,49933500
829,2018-10-23,52.773998,59.585999,52.419998,58.827999,58.827999,95139000
391,2017-01-27,50.276001,50.599998,49.703999,50.59,50.59,15831500
468,2017-05-18,61.400002,62.787998,61.062,62.612,62.612,28269000
580,2017-10-26,65.556,66.045998,64.639999,65.234001,65.234001,25117500
245,2016-06-29,41.026001,42.355999,40.599998,42.037998,42.037998,29974500
1242,2020-06-16,202.369995,202.576004,192.477997,196.425995,196.425995,70255500
13,2015-07-29,52.854,53.577999,52.400002,52.764,52.764,13950500
1210,2020-04-30,171.037994,173.964005,152.699997,156.376007,156.376007,142359500
554,2017-09-20,74.599998,75.650002,74.213997,74.781998,74.781998,24595500
259,2016-07-20,45.293999,45.959999,45.0,45.672001,45.672001,12842500
14,2015-07-30,52.537998,53.388,52.422001,53.358002,53.358002,10173000
411,2017-02-27,49.633999,49.672001,48.402,49.245998,49.245998,57304000
192,2016-04-14,50.599998,51.368,50.209999,50.372002,50.372002,20661000
239,2016-06-21,44.136002,44.514,43.762001,43.922001,43.922001,22645000
724,2018-05-24,55.68,56.222,54.978001,55.57,55.57,20883500
700,2018-04-20,59.034,59.995998,57.950001,58.048,58.048,28139500
188,2016-04-08,52.099998,52.164001,49.604,50.014,50.014,36819500
577,2017-10-23,69.975998,69.989998,67.25,67.403999,67.403999,28736500
1034,2019-08-19,44.841999,45.566002,44.34,45.366001,45.366001,26548000
127,2016-01-11,42.801998,42.889999,40.599998,41.57,41.57,20457000
590,2017-11-09,60.5,60.891998,59.259998,60.598,60.598,27235500
172,2016-03-16,43.599998,44.515999,43.403999,44.386002,44.386002,17583500
1081,2019-10-24,59.674,60.986,57.84,59.936001,59.936001,148604500
389,2017-01-25,51.462002,51.692001,50.360001,50.894001,50.894001,25713000
221,2016-05-25,43.582001,44.271999,43.301998,43.916,43.916,15634000
46,2015-09-15,50.549999,50.919998,49.900002,50.714001,50.714001,14667500
950,2019-04-18,54.245998,54.967999,53.950001,54.652,54.652,29381500
1042,2019-08-29,43.799999,44.68,43.599998,44.341999,44.341999,25897500
806,2018-09-20,60.712002,61.195999,58.666,59.666,59.666,36747000
1054,2019-09-17,48.493999,49.119999,48.074001,48.958,48.958,19327000
582,2017-10-30,63.835999,64.755997,63.450001,64.015999,64.015999,21272000
499,2017-07-03,74.047997,74.269997,70.300003,70.524002,70.524002,31527000
1000,2019-07-01,46.042,46.619999,45.256001,45.433998,45.433998,41067000
36,2015-08-31,49.124001,50.990002,49.102001,49.812,49.812,23501000
1024,2019-08-05,45.919998,46.273998,45.155998,45.664001,45.664001,35141500
1083,2019-10-28,65.508003,68.167999,64.519997,65.542,65.542,94351500
897,2019-02-01,61.084,63.220001,60.700001,62.442001,62.442001,36417000
238,2016-06-20,43.900002,44.75,43.646,43.939999,43.939999,17777500
182,2016-03-31,45.868,47.484001,45.001999,45.953999,45.953999,40064500
835,2018-10-31,66.508003,68.400002,65.82,67.463997,67.463997,38121500
280,2016-08-18,44.764,45.132,44.458,44.702,44.702,8572500
823,2018-10-15,51.812,52.655998,50.908001,51.917999,51.917999,31000000
464,2017-05-12,65.096001,65.400002,64.306,64.961998,64.961998,20608000
1247,2020-06-23,199.776001,202.399994,198.802002,200.356003,200.356003,31826500
433,2017-03-29,55.667999,55.919998,55.108002,55.476002,55.476002,18381000
902,2019-02-08,61.366001,61.490002,59.700001,61.16,61.16,29221000
691,2018-04-09,60.074001,61.900002,57.841999,57.931999,57.931999,51249000
860,2018-12-07,73.800003,75.898003,71.529999,71.594002,71.594002,57556000
479,2017-06-05,67.699997,69.688004,66.842003,69.463997,69.463997,33922000
1032,2019-08-15,44.172001,44.312,42.310001,43.127998,43.127998,40798000
193,2016-04-15,50.262001,50.919998,49.824001,50.902,50.902,18762000
247,2016-07-01,41.228001,43.647999,41.200001,43.299999,43.299999,27000000
174,2016-03-18,45.82,46.896,45.612,46.548,46.548,23559000
1137,2020-01-15,105.952003,107.568001,103.358002,103.699997,103.699997,86844000
367,2016-12-21,41.689999,42.445999,41.481998,41.540001,41.540001,26038000
870,2018-12-21,63.48,64.694,62.487999,63.953999,63.953999,40084000
374,2017-01-03,42.972,44.066002,42.192001,43.397999,43.397999,29616500
149,2016-02-11,30.4,32.652,29.4,30.094,30.094,71262000
139,2016-01-28,38.158001,38.256001,36.481998,37.939999,37.939999,22964000
1055,2019-09-18,49.0,49.633999,48.473999,48.698002,48.698002,20851000
232,2016-06-10,45.478001,45.594002,43.683998,43.757999,43.757999,30133000
388,2017-01-24,50.0,50.959999,49.93,50.922001,50.922001,24827500
817,2018-10-05,54.93,54.976002,52.0,52.389999,52.389999,89722500
1135,2020-01-13,98.699997,105.125999,98.400002,104.972,104.972,132588000
320,2016-10-14,40.132,40.285999,39.259998,39.301998,39.301998,21349500
587,2017-11-06,61.400002,61.5,59.801998,60.556,60.556,32430000
847,2018-11-16,69.038002,71.139999,69.024002,70.862,70.862,36031000
784,2018-08-20,58.34,61.700001,57.639999,61.688,61.688,87011500
465,2017-05-15,63.675999,64.040001,62.506001,63.175999,63.175999,38110000
811,2018-09-27,62.580002,62.992001,61.382,61.504002,61.504002,42545500
645,2018-01-31,69.501999,71.237999,69.038002,70.862,70.862,31070500
1141,2020-01-22,114.377998,118.900002,111.82,113.912003,113.912003,156845000
296,2016-09-12,39.0,40.273998,38.82,39.66,39.66,18576000
925,2019-03-14,58.490002,59.077999,57.658001,57.992001,57.992001,35517000
1027,2019-08-08,46.889999,47.959999,46.529999,47.66,47.66,26371500
641,2018-01-25,69.653999,69.839996,67.279999,67.528,67.528,33701500
1082,2019-10-25,59.543999,66.0,59.222,65.625999,65.625999,150030500
928,2019-03-19,53.5,54.66,52.692001,53.493999,53.493999,59003000
1099,2019-11-19,70.349998,71.998001,69.559998,71.903999,71.903999,38624000
1213,2020-05-05,157.957993,159.783997,152.436005,153.641998,153.641998,84958500
50,2015-09-21,52.796001,54.313999,51.16,52.84,52.84,30601000
1120,2019-12-19,79.463997,81.370003,79.300003,80.807999,80.807999,90535500
257,2016-07-18,43.928001,45.417999,43.66,45.25,45.25,17060500
1219,2020-05-13,164.166,165.199997,152.660004,158.192001,158.192001,95327500
308,2016-09-28,41.501999,41.650002,41.051998,41.254002,41.254002,10442000
818,2018-10-08,52.903999,53.551998,49.799999,50.112,50.112,67363500
35,2015-08-28,48.372002,50.290001,48.313999,49.695999,49.695999,27568500
70,2015-10-19,45.299999,46.23,44.987999,45.619999,45.619999,12539500
789,2018-08-27,63.599998,64.487999,61.762001,63.854,63.854,65396500
500,2017-07-05,69.440002,69.447998,65.265999,65.417999,65.417999,85233500
453,2017-04-27,62.338001,62.618,61.5,61.726002,61.726002,17343000
730,2018-06-04,58.868,59.799999,58.709999,59.348,59.348,23989000
624,2017-12-29,63.236,63.282001,62.0,62.27,62.27,18886000
548,2017-09-12,72.898003,73.751999,72.080002,72.550003,72.550003,29864500
696,2018-04-16,59.799999,59.931999,57.801998,58.242001,58.242001,31692500
732,2018-06-06,60.099998,64.433998,59.495998,63.900002,63.900002,93836500
537,2017-08-25,70.848,71.138,69.459999,69.610001,69.610001,17420000
1001,2019-07-02,45.778,45.830002,44.444,44.91,44.91,46295000
1128,2020-01-02,84.900002,86.139999,84.342003,86.052002,86.052002,47660500
832,2018-10-26,61.650002,67.980003,61.330002,66.18,66.18,137127500
491,2017-06-21,74.870003,75.398003,73.603996,75.279999,75.279999,24616000
59,2015-10-02,47.119999,49.540001,46.986,49.514,49.514,22120000
647,2018-02-02,69.688004,70.389999,68.101997,68.75,68.75,18524000
677,2018-03-19,63.299999,64.150002,61.933998,62.712002,62.712002,37421500
971,2019-05-20,40.560001,41.200001,39.049999,41.071999,41.071999,102631000
145,2016-02-05,34.259998,34.599998,31.548,32.52,32.52,47188000
757,2018-07-12,64.286003,64.646004,62.554001,63.341999,63.341999,28606000
252,2016-07-11,43.992001,45.355999,43.902,44.956001,44.956001,27149000
1041,2019-08-28,42.737999,43.450001,42.462002,43.118,43.118,16127500
267,2016-08-01,47.099998,47.326,45.875999,46.001999,46.001999,20081500
625,2018-01-02,62.400002,64.421997,62.200001,64.106003,64.106003,21761000
1007,2019-07-11,47.627998,48.299999,47.16,47.720001,47.720001,37572000
901,2019-02-07,62.66,62.939999,60.599998,61.501999,61.501999,32603000
1101,2019-11-21,70.902,72.167999,70.800003,70.966003,70.966003,30550000
250,2016-07-07,42.619999,43.624001,42.602001,43.188,43.188,18060000
970,2019-05-17,44.391998,44.448002,41.784,42.206001,42.206001,88933500
1160,2020-02-19,184.699997,188.955994,180.203995,183.483994,183.483994,127115000
553,2017-09-19,76.0,76.477997,74.713997,75.019997,75.019997,32259500
906,2019-02-14,60.675999,61.354,60.200001,60.754002,60.754002,26004000
558,2017-09-26,70.185997,70.248001,68.18,69.050003,69.050003,35781500
1241,2020-06-15,183.557999,199.768005,181.699997,198.179993,198.179993,78486000
828,2018-10-22,52.136002,52.372002,50.518002,52.189999,52.189999,28001500
777,2018-08-09,73.110001,73.402,69.146004,70.489998,70.489998,85919000
396,2017-02-03,50.382,50.436001,49.936001,50.265999,50.265999,10933500
445,2017-04-17,60.540001,60.799999,59.736,60.287998,60.287998,20693500
1112,2019-12-09,67.318001,68.889999,67.015999,67.905998,67.905998,45115500
49,2015-09-18,51.591999,52.764,51.5,52.124001,52.124001,18815500
1194,2020-04-07,109.0,113.0,106.468002,109.089996,109.089996,89599000
650,2018-02-07,67.797997,69.199997,67.132004,69.0,69.0,34846000
1222,2020-05-18,165.556,166.944,160.776001,162.725998,162.725998,58329000
370,2016-12-27,42.976002,44.450001,42.883999,43.905998,43.905998,29578500
1140,2020-01-21,106.050003,109.716003,105.681999,109.440002,109.440002,89017500
868,2018-12-19,67.519997,69.402,65.947998,66.594002,66.594002,41371000
291,2016-09-02,40.466,40.639999,39.240002,39.556,39.556,29887000
505,2017-07-12,66.080002,66.620003,64.900002,65.903999,65.903999,51730500
642,2018-01-26,68.300003,68.800003,67.141998,68.57,68.57,22697000
1199,2020-04-15,148.399994,150.626007,142.0,145.966003,145.966003,117885000
595,2017-11-16,62.798,63.627998,62.259998,62.5,62.5,29110500
397,2017-02-06,50.200001,51.563999,50.125999,51.554001,51.554001,17812500
604,2017-11-30,61.712002,62.139999,60.908001,61.77,61.77,21758000
844,2018-11-13,66.632004,68.940002,66.440002,67.746002,67.746002,27243000
1154,2020-02-10,160.0,163.998001,150.479996,154.255997,154.255997,123446000
872,2018-12-26,60.0,65.393997,58.818001,65.218002,65.218002,40815500
850,2018-11-21,70.400002,70.620003,67.480003,67.638,67.638,23434000
337,2016-11-08,38.757999,39.498001,38.251999,38.987999,38.987999,16338000
877,2019-01-03,61.400002,61.880001,59.476002,60.071999,60.071999,34826000
15,2015-07-31,53.52,53.872002,53.023998,53.23,53.23,11113000
658,2018-02-20,66.893997,68.167999,66.300003,66.954002,66.954002,20047000
1233,2020-06-03,177.623993,179.587997,176.020004,176.591995,176.591995,39747500
6,2015-07-20,55.0,57.330002,54.507999,56.452,56.452,24892500
4,2015-07-16,52.844002,53.439999,52.632,53.335999,53.335999,8080000
791,2018-08-29,62.054001,62.369999,60.737999,61.001999,61.001999,37237000
429,2017-03-23,51.077999,51.534,50.66,50.956001,50.956001,16601000
441,2017-04-10,61.830002,62.745998,61.742001,62.478001,62.478001,38322500
657,2018-02-16,66.5,68.624001,66.328003,67.098,67.098,28213000
119,2015-12-29,46.012001,47.543999,45.91,47.438,47.438,12031500
710,2018-05-04,56.599998,59.372002,55.903999,58.818001,58.818001,42847000
615,2017-12-15,68.407997,68.779999,67.152,68.690002,68.690002,34666000
34,2015-08-27,46.200001,48.950001,46.161999,48.598,48.598,38280000
671,2018-03-09,64.82,65.697998,64.473999,65.433998,65.433998,27534000
151,2016-02-16,31.74,32.59,30.822001,31.034,31.034,27969000
1176,2020-03-12,116.178001,118.900002,109.25,112.110001,112.110001,94545500
444,2017-04-13,59.34,61.478001,59.060001,60.799999,60.799999,46423000
53,2015-09-24,51.905998,52.689999,51.242001,52.624001,52.624001,17241000
301,2016-09-19,41.400002,41.886002,41.0,41.268002,41.268002,11497500
957,2019-04-30,48.411999,48.841999,47.400002,47.737999,47.737999,47323000
343,2016-11-16,36.529999,36.945999,36.242001,36.785999,36.785999,17172000
673,2018-03-13,65.722,69.442001,65.300003,68.367996,68.367996,29829000
168,2016-03-10,42.0,42.658001,40.133999,41.035999,41.035999,25962500
687,2018-04-03,53.964001,54.669998,50.897999,53.506001,53.506001,94222000
202,2016-04-28,49.970001,50.686001,49.487999,49.542,49.542,12595000
1125,2019-12-27,87.0,87.061996,85.222,86.075996,86.075996,49728500
122,2016-01-04,46.144001,46.276001,43.799999,44.681999,44.681999,34135500
940,2019-04-04,52.377998,54.240002,52.118,53.556,53.556,118603500
1244,2020-06-18,200.600006,203.839996,198.893997,200.792007,200.792007,48759500
565,2017-10-05,71.199997,71.487999,70.269997,71.066002,71.066002,20858500
978,2019-05-30,37.75,38.452,37.403999,37.644001,37.644001,39632500
1064,2019-10-01,48.299999,49.189999,47.826,48.938,48.938,30813000
648,2018-02-05,67.594002,68.893997,66.599998,66.625999,66.625999,22320500
856,2018-11-30,68.365997,70.32,67.652,70.096001,70.096001,28145500
365,2016-12-19,40.498001,40.889999,39.967999,40.546001,40.546001,17440500
481,2017-06-07,71.267998,72.099998,71.028,71.93,71.93,46990000
344,2016-11-17,36.698002,37.897999,36.422001,37.731998,37.731998,24435500
387,2017-01-23,49.169998,50.178001,49.099998,49.784,49.784,31314500
563,2017-10-03,67.18,69.709999,66.255997,69.627998,69.627998,50768000
942,2019-04-08,55.537998,56.231998,54.088001,54.639999,54.639999,52052000
187,2016-04-07,53.290001,53.868,50.902,51.439999,51.439999,44281000
294,2016-09-08,39.91,39.978001,39.271999,39.472,39.472,16889500
241,2016-06-23,39.138,39.509998,38.425999,39.279999,39.279999,50653500
137,2016-01-26,39.34,39.563999,37.776001,38.712002,38.712002,24821000
1181,2020-03-19,74.940002,90.400002,71.692001,85.528,85.528,150977500
513,2017-07-24,66.047997,68.68,66.001999,68.503998,68.503998,43185500
318,2016-10-12,40.189999,40.776001,40.084,40.301998,40.301998,9853500
1132,2020-01-08,94.739998,99.697998,93.646004,98.428001,98.428001,155721500
754,2018-07-09,62.397999,63.703999,61.599998,63.702,63.702,37984000
197,2016-04-21,49.798,50.18,49.382,49.658001,49.658001,13915500
859,2018-12-06,71.202003,73.475998,70.152,72.612,72.612,39212500
215,2016-05-17,41.810001,41.964001,40.804001,40.931999,40.931999,14218000
150,2016-02-12,31.0,31.402,28.74,30.208,30.208,36179000
501,2017-07-06,63.452,64.157997,61.259998,61.765999,61.765999,96622500
621,2017-12-26,64.765999,64.788002,63.316002,63.458,63.458,21892000
737,2018-06-13,69.342003,69.440002,67.959999,68.956001,68.956001,47349000
962,2019-05-07,51.360001,51.442001,49.02,49.411999,49.411999,50657000
1006,2019-07-10,46.830002,47.787998,46.627998,47.784,47.784,45728500
656,2018-02-15,64.900002,66.823997,64.480003,66.814003,66.814003,29564500
1070,2019-10-09,48.264,49.459999,48.130001,48.905998,48.905998,34472000
141,2016-02-01,37.751999,39.903999,36.549999,39.388,39.388,26488000
462,2017-05-10,64.311996,65.099998,63.624001,65.043999,65.043999,28708000
742,2018-06-20,71.608002,72.875999,70.400002,72.444,72.444,41918500
91,2015-11-17,43.040001,43.200001,42.279999,42.799999,42.799999,10743500
418,2017-03-08,49.400002,50.014,49.063999,49.374001,49.374001,18626000
362,2016-12-14,39.748001,40.599998,39.352001,39.737999,39.737999,20754500
716,2018-05-14,60.664001,60.987999,58.324001,58.394001,58.394001,36434000
885,2019-01-15,67.0,69.760002,66.900002,68.886002,68.886002,30283000
1127,2019-12-31,81.0,84.258003,80.416,83.666,83.666,51428500
489,2017-06-19,75.0,75.339996,73.559998,73.959999,73.959999,32746500
976,2019-05-28,38.240002,39.0,37.57,37.740002,37.740002,51564500
368,2016-12-22,41.644001,41.998001,41.299999,41.689999,41.689999,15555500
1014,2019-07-22,51.75,52.43,50.838001,51.136002,51.136002,34212000
40,2015-09-04,48.178001,48.818001,47.639999,48.386002,48.386002,18446000
325,2016-10-21,39.720001,40.313999,39.481998,40.018002,40.018002,14717000
209,2016-05-09,43.144001,43.23,41.360001,41.784,41.784,23882000
1204,2020-04-22,140.796005,146.800003,137.742004,146.421997,146.421997,70827500
431,2017-03-27,52.119999,54.113998,51.950001,54.043999,54.043999,31154000
819,2018-10-09,51.049999,53.354,50.66,52.560001,52.560001,60303000
1174,2020-03-10,131.886002,133.600006,121.599998,129.065994,129.065994,77972000
555,2017-09-21,74.980003,75.365997,72.902,73.295998,73.295998,23091000
618,2017-12-20,66.538002,66.620003,65.008003,65.795998,65.795998,29769000
807,2018-09-21,59.540001,60.116001,59.074001,59.82,59.82,25252500
1195,2020-04-08,110.839996,111.442001,106.666,109.767998,109.767998,63280000
266,2016-07-29,46.139999,47.056,46.048,46.958,46.958,15354000
1238,2020-06-10,198.376007,205.496002,196.5,205.009995,205.009995,92817000
67,2015-10-14,44.133999,44.189999,43.085999,43.375999,43.375999,15522000
956,2019-04-29,47.172001,48.796001,46.433998,48.293999,48.293999,83572500
1005,2019-07-09,45.793999,46.200001,45.456001,46.012001,46.012001,30954000
56,2015-09-29,50.091999,50.945999,49.091999,49.330002,49.330002,18516000
19,2015-08-06,49.908001,51.0,47.223999,49.226002,49.226002,73119000
99,2015-11-30,46.358002,46.855999,45.816002,46.051998,46.051998,13299000
428,2017-03-22,50.312,51.014,50.102001,51.001999,51.001999,20296500
697,2018-04-17,57.773998,58.433998,56.501999,57.537998,57.537998,35000000
1095,2019-11-13,71.0,71.265999,69.036003,69.222,69.222,42100500
316,2016-10-10,40.27,40.827999,39.931999,40.189999,40.189999,16581500
529,2017-08-15,73.040001,73.098,71.874001,72.466003,72.466003,15425500
632,2018-01-11,67.047997,68.961998,66.652,67.589996,67.589996,33227500
760,2018-07-17,61.762001,64.947998,61.700001,64.538002,64.538002,34981000
1180,2020-03-18,77.800003,80.972,70.101997,72.244003,72.244003,118931000
1214,2020-05-06,155.300003,157.960007,152.222,156.516006,156.516006,55616000
1102,2019-11-22,68.031998,68.199997,66.0,66.608002,66.608002,84353000
763,2018-07-20,64.246002,64.648003,62.341999,62.716,62.716,25811000
2,2015-07-14,52.419998,53.198002,52.102001,53.130001,53.130001,9538000
1074,2019-10-15,51.540001,52.0,50.824001,51.577999,51.577999,32164000
1254,2020-07-02,244.296005,245.600006,237.119995,241.731995,241.731995,86250500
622,2017-12-27,63.200001,63.535999,62.150002,62.327999,62.327999,23560500
1106,2019-11-29,66.222,66.251999,65.5,65.987999,65.987999,12328000
404,2017-02-15,56.0,56.448002,55.287998,55.952,55.952,24739500
31,2015-08-24,40.557999,46.279999,39.0,43.773998,43.773998,47908000
92,2015-11-18,42.900002,44.276001,42.504002,44.214001,44.214001,14059500
